1369
217.196.99.25+31 10 2005 304
85.30.198.64+31 10 2005 304
195.218.133.178+01 11 2005 305
63.114.84.9+01 11 2005 305
195.34.228.165+01 11 2005 305
62.76.237.2+01 11 2005 305
66.249.71.45+25 01 2006 25
65.102.23.153+02 11 2005 306
65.102.23.161+02 11 2005 306
66.249.65.12+03 11 2005 307
62.68.95.4+03 11 2005 307
195.34.228.102+05 11 2005 309
195.34.230.110+05 11 2005 309
85.94.3.63+17 01 2006 17
195.239.237.48+05 11 2005 309
82.207.58.3+06 11 2005 310
193.25.14.43+06 11 2005 310
212.192.251.149+06 11 2005 310
213.247.198.177+23 11 2005 327
83.237.171.184+07 11 2005 311
212.57.106.162+07 11 2005 311
80.255.78.14+08 11 2005 312
82.179.212.12+09 12 2005 343
195.19.48.50+08 11 2005 312
195.46.161.75+08 11 2005 312
85.140.233.235+09 11 2005 313
193.233.36.198+09 11 2005 313
217.159.175.213+10 11 2005 314
83.237.242.32+11 11 2005 315
85.94.3.21+12 11 2005 316
85.64.192.18+12 11 2005 316
85.140.44.157+13 11 2005 317
83.237.115.98+13 11 2005 317
85.140.86.104+13 11 2005 317
66.249.65.134+13 11 2005 317
85.140.93.209+14 11 2005 318
82.208.75.4+15 11 2005 319
83.237.55.161+16 11 2005 320
194.85.64.55+16 11 2005 320
80.80.122.77+16 11 2005 320
195.50.1.120+16 11 2005 320
194.85.64.67+29 03 2006 88
82.209.210.151+16 11 2005 320
81.195.9.62+17 11 2005 321
62.5.168.138+18 11 2005 322
195.34.231.163+18 11 2005 322
24.218.32.32+22 11 2005 326
213.234.238.23+19 11 2005 323
85.114.64.107+20 11 2005 324
195.239.237.191+08 02 2006 39
217.10.38.6+20 11 2005 324
66.249.65.35+21 11 2005 325
195.34.229.79+21 11 2005 325
81.195.9.38+22 11 2005 326
195.34.231.210+22 11 2005 326
81.89.67.133+23 11 2005 327
132.66.128.153+23 11 2005 327
212.44.94.140+02 05 2006 122
81.195.9.166+26 11 2005 330
69.224.150.17+27 11 2005 331
85.140.93.178+27 11 2005 331
213.33.170.62+08 01 2006 8
140.180.140.179+28 11 2005 332
83.149.244.98+28 11 2005 332
213.252.114.222+29 11 2005 333
193.232.69.219+30 11 2005 334
212.248.21.221+01 12 2005 335
85.140.93.43+01 12 2005 335
213.158.10.170+02 12 2005 336
195.161.113.43+10 04 2006 100
195.208.220.67+18 12 2005 352
194.67.64.232+02 12 2005 336
66.249.66.111+13 12 2005 347
140.247.243.235+03 12 2005 337
85.140.93.66+04 12 2005 338
83.237.23.242+04 12 2005 338
83.237.23.80+04 12 2005 338
81.195.9.203+04 12 2005 338
81.195.9.86+05 12 2005 339
68.35.127.42+05 12 2005 339
213.24.38.174+05 12 2005 339
83.237.200.181+05 12 2005 339
195.34.229.80+05 12 2005 339
85.140.93.118+05 12 2005 339
83.237.115.100+05 12 2005 339
140.247.238.182+06 12 2005 340
80.77.40.61+06 12 2005 340
80.77.40.11+06 12 2005 340
66.249.71.13+07 02 2006 38
83.237.200.220+06 12 2005 340
194.54.160.2+06 12 2005 340
194.85.81.195+06 12 2005 340
195.34.229.184+07 12 2005 341
85.140.93.69+07 12 2005 341
130.89.24.225+08 12 2005 342
83.237.200.134+08 12 2005 342
83.237.200.68+08 12 2005 342
141.20.45.53+09 12 2005 343
85.140.93.192+09 12 2005 343
195.5.60.103+09 12 2005 343
83.237.23.55+10 12 2005 344
81.195.9.216+10 12 2005 344
83.237.200.219+10 12 2005 344
81.195.9.204+10 12 2005 344
83.237.23.233+11 12 2005 345
82.162.61.112+11 12 2005 345
72.36.181.234+11 12 2005 345
72.36.182.34+11 12 2005 345
195.209.217.152+12 12 2005 346
72.36.181.218+12 12 2005 346
193.232.4.19+12 12 2005 346
213.85.132.14+12 12 2005 346
83.237.200.226+12 12 2005 346
85.140.93.109+13 12 2005 347
217.10.38.31+13 12 2005 347
194.85.81.5+13 12 2005 347
212.154.151.61+14 12 2005 348
62.117.111.147+16 01 2006 16
195.34.230.96+14 12 2005 348
72.36.182.122+14 12 2005 348
193.232.4.6+16 12 2005 350
212.13.191.74+15 12 2005 349
194.85.81.159+16 12 2005 350
83.237.200.132+16 12 2005 350
85.94.3.92+17 02 2006 48
85.94.3.66+17 12 2005 351
85.21.71.20+17 12 2005 351
83.172.3.52+17 12 2005 351
85.140.93.164+17 12 2005 351
85.94.3.108+17 12 2005 351
83.237.23.174+17 12 2005 351
80.246.69.58+18 12 2005 352
81.195.9.154+18 12 2005 352
213.87.88.4+19 12 2005 353
195.208.165.7+19 12 2005 353
85.140.93.106+20 12 2005 354
141.158.208.5+21 12 2005 355
83.237.23.114+21 12 2005 355
195.135.235.158+21 12 2005 355
66.249.65.38+21 01 2006 21
85.140.93.48+22 12 2005 356
85.140.93.32+22 12 2005 356
83.237.23.189+22 12 2005 356
195.209.208.22+09 02 2006 40
195.209.208.206+22 12 2005 356
85.140.93.234+22 12 2005 356
68.142.251.195+19 06 2006 170
81.195.9.186+23 12 2005 357
194.85.81.181+24 12 2005 358
213.154.202.131+24 12 2005 358
213.171.63.109+24 12 2005 358
194.85.81.176+24 12 2005 358
194.85.81.183+24 12 2005 358
195.19.252.85+25 12 2005 359
83.237.200.95+26 01 2006 26
83.237.23.106+26 12 2005 360
217.21.208.170+26 12 2005 360
85.140.93.129+26 12 2005 360
80.249.153.130+21 05 2006 141
195.98.173.2+26 12 2005 360
85.30.227.65+27 12 2005 361
83.237.23.90+27 12 2005 361
84.58.145.248+27 12 2005 361
80.246.69.93+27 12 2005 361
83.237.210.126+28 12 2005 362
83.237.149.84+28 12 2005 362
212.192.248.124+28 12 2005 362
83.237.200.208+28 12 2005 362
195.239.237.212+29 12 2005 363
213.184.241.61+29 12 2005 363
85.64.38.156+29 12 2005 363
212.112.96.20+29 12 2005 363
193.19.126.18+30 12 2005 364
212.58.198.185+30 12 2005 364
194.190.187.56+30 12 2005 364
66.249.71.54+30 12 2005 364
85.94.3.72+31 12 2005 365
85.94.3.19+04 01 2006 4
81.195.9.130+04 01 2006 4
195.170.48.26+04 01 2006 4
213.227.233.246+04 01 2006 4
85.94.3.62+05 01 2006 5
193.251.135.118+06 01 2006 6
85.140.149.7+06 01 2006 6
217.174.97.226+06 01 2006 6
83.237.23.115+07 01 2006 7
144.206.164.23+10 01 2006 10
85.94.3.79+10 01 2006 10
194.85.81.214+11 01 2006 11
195.46.177.191+11 01 2006 11
68.77.194.42+12 01 2006 12
65.96.130.24+09 02 2006 40
195.34.229.167+12 01 2006 12
80.86.244.14+12 01 2006 12
141.52.232.84+27 01 2006 27
80.90.116.7+11 04 2006 101
81.195.9.44+13 01 2006 13
66.249.64.4+14 01 2006 14
80.246.67.88+14 01 2006 14
84.42.8.75+14 01 2006 14
195.34.231.132+14 01 2006 14
83.237.200.205+14 01 2006 14
80.246.69.67+15 01 2006 15
212.96.115.166+15 01 2006 15
83.237.240.202+15 01 2006 15
217.10.38.4+16 01 2006 16
212.248.125.194+03 03 2006 62
195.19.253.185+16 01 2006 16
82.179.208.162+16 01 2006 16
80.246.69.34+17 01 2006 17
133.163.194.50+18 01 2006 18
83.237.23.15+18 01 2006 18
195.34.230.215+18 01 2006 18
193.238.49.3+19 01 2006 19
81.195.9.182+19 01 2006 19
131.142.152.222+20 01 2006 20
194.85.81.224+20 02 2006 51
62.33.179.11+21 01 2006 21
195.161.247.234+21 01 2006 21
85.140.149.42+21 01 2006 21
217.9.84.239+22 01 2006 22
213.87.88.2+23 01 2006 23
85.140.149.81+23 01 2006 23
213.227.233.21+24 01 2006 24
83.237.200.79+24 01 2006 24
80.240.96.214+25 01 2006 25
194.186.24.3+25 01 2006 25
195.222.81.62+25 01 2006 25
62.148.130.47+26 01 2006 26
80.237.25.70+26 01 2006 26
84.54.202.93+26 01 2006 26
195.239.237.217+26 01 2006 26
193.125.78.210+05 05 2006 125
85.30.232.245+27 01 2006 27
85.94.3.126+27 01 2006 27
213.227.233.223+28 01 2006 28
85.140.149.179+28 01 2006 28
82.207.90.26+28 01 2006 28
84.53.206.94+29 01 2006 29
83.237.30.65+30 01 2006 30
83.237.23.136+30 01 2006 30
195.161.247.189+30 01 2006 30
195.239.237.47+31 01 2006 31
213.252.121.84+01 02 2006 32
66.249.65.48+10 02 2006 41
85.141.160.252+01 02 2006 32
83.149.199.168+01 02 2006 32
65.75.147.20+02 02 2006 33
83.237.23.183+03 02 2006 34
193.232.12.46+03 02 2006 34
84.242.217.180+03 02 2006 34
194.186.248.242+03 02 2006 34
87.228.66.227+04 02 2006 35
194.154.71.22+06 02 2006 37
82.138.14.230+06 02 2006 37
195.22.244.230+06 02 2006 37
128.141.29.250+06 02 2006 37
82.208.93.82+06 02 2006 37
85.21.201.54+20 03 2006 79
194.85.81.161+07 02 2006 38
193.238.49.4+07 02 2006 38
195.239.237.83+08 02 2006 39
81.195.9.139+08 02 2006 39
80.232.117.79+09 02 2006 40
82.207.55.103+11 02 2006 42
83.237.23.222+13 02 2006 44
83.237.200.29+13 02 2006 44
84.54.241.30+14 02 2006 45
194.84.36.99+14 02 2006 45
83.246.151.242+14 02 2006 45
194.44.187.3+15 02 2006 46
217.151.224.22+15 02 2006 46
83.237.200.196+15 02 2006 46
83.237.247.47+16 02 2006 47
62.76.195.230+17 02 2006 48
217.23.148.44+17 02 2006 48
83.237.145.57+18 02 2006 49
217.70.109.152+19 02 2006 50
66.249.65.231+19 02 2006 50
66.249.71.56+19 02 2006 50
213.228.84.71+19 02 2006 50
83.237.23.82+19 02 2006 50
81.195.9.159+20 02 2006 51
213.228.83.143+20 02 2006 51
213.171.35.2+06 03 2006 65
217.70.108.49+21 02 2006 52
194.85.83.93+22 02 2006 53
195.34.229.146+22 02 2006 53
83.237.23.161+23 02 2006 54
72.30.98.162+11 04 2006 101
195.161.113.40+23 02 2006 54
83.167.98.41+23 02 2006 54
62.148.139.167+23 02 2006 54
195.128.139.163+24 02 2006 55
83.174.213.46+26 02 2006 57
194.85.38.78+07 04 2006 97
81.211.113.164+28 02 2006 59
62.117.76.129+28 02 2006 59
217.88.205.3+28 02 2006 59
213.219.114.34+05 06 2006 156
194.226.248.169+02 03 2006 61
195.34.230.8+02 03 2006 61
83.174.221.10+02 03 2006 61
195.34.229.242+03 03 2006 62
217.118.183.165+03 03 2006 62
85.114.68.60+03 03 2006 62
66.249.64.42+04 03 2006 63
66.249.66.13+04 03 2006 63
212.188.26.12+04 03 2006 63
72.30.98.155+04 03 2006 63
159.93.100.13+04 03 2006 63
194.146.142.3+06 03 2006 65
137.138.126.17+08 03 2006 67
84.42.75.2+08 03 2006 67
194.85.81.171+19 06 2006 170
213.179.228.211+09 03 2006 68
84.42.75.82+09 03 2006 68
81.26.135.2+10 03 2006 69
134.32.39.73+11 03 2006 70
80.252.131.163+11 03 2006 70
213.24.104.189+11 03 2006 70
195.34.231.119+11 03 2006 70
82.179.88.249+11 03 2006 70
81.91.50.73+11 03 2006 70
82.208.94.234+11 03 2006 70
213.247.189.12+12 03 2006 71
86.55.27.40+14 03 2006 73
70.42.51.10+15 03 2006 74
140.115.34.61+15 03 2006 74
80.247.45.5+15 03 2006 74
195.34.231.196+15 03 2006 74
80.232.117.43+15 03 2006 74
140.115.34.154+16 03 2006 75
66.249.66.228+16 03 2006 75
213.24.53.154+17 03 2006 76
81.19.66.74+07 06 2006 158
212.16.223.254+17 03 2006 76
65.55.246.87+17 03 2006 76
193.125.71.14+17 03 2006 76
132.248.182.84+18 03 2006 77
193.233.46.11+19 03 2006 78
195.161.113.11+20 03 2006 79
195.34.231.241+20 03 2006 79
87.249.2.30+20 03 2006 79
83.149.250.1+20 03 2006 79
217.70.126.80+21 03 2006 80
195.209.208.24+24 03 2006 83
212.5.183.173+21 03 2006 80
194.67.65.163+21 03 2006 80
83.237.200.150+22 03 2006 81
194.85.64.83+23 03 2006 82
81.91.50.109+24 03 2006 83
87.240.15.6+26 03 2006 85
86.110.163.2+26 03 2006 85
213.87.86.19+26 03 2006 85
65.96.130.215+21 04 2006 111
193.125.143.57+29 03 2006 88
213.242.11.158+29 03 2006 88
82.209.241.65+30 03 2006 89
85.21.196.180+14 04 2006 104
212.44.150.98+31 03 2006 90
193.232.12.53+18 05 2006 138
85.114.67.180+31 03 2006 90
195.34.230.87+01 04 2006 91
194.85.81.177+04 04 2006 94
85.141.154.172+02 04 2006 92
81.195.236.138+02 04 2006 92
62.76.195.73+03 04 2006 93
159.93.130.194+03 04 2006 93
66.249.66.8+04 04 2006 94
217.21.53.7+04 04 2006 94
131.220.23.115+06 04 2006 96
72.30.111.85+03 05 2006 123
195.19.226.194+07 04 2006 97
62.33.17.205+09 04 2006 99
84.42.79.164+10 04 2006 100
195.42.189.189+10 04 2006 100
85.141.190.97+11 04 2006 101
72.30.221.159+25 05 2006 145
66.249.66.226+12 04 2006 102
212.96.109.132+12 04 2006 102
217.21.60.102+12 04 2006 102
195.5.29.254+12 04 2006 102
213.33.189.190+14 04 2006 104
85.249.46.170+15 04 2006 105
212.192.80.9+15 04 2006 105
85.21.196.184+15 04 2006 105
84.42.75.25+15 04 2006 105
85.21.193.106+19 04 2006 109
82.162.230.74+16 04 2006 106
72.30.98.91+17 06 2006 168
83.149.193.137+17 04 2006 107
80.254.105.235+17 04 2006 107
217.8.236.1+17 04 2006 107
128.83.61.152+18 04 2006 108
212.116.251.28+18 04 2006 108
195.128.151.253+18 04 2006 108
89.178.32.55+18 04 2006 108
82.209.210.215+19 04 2006 109
85.30.224.65+19 04 2006 109
194.88.210.254+19 04 2006 109
83.149.237.18+04 05 2006 124
212.12.29.1+20 04 2006 110
195.225.128.62+20 04 2006 110
72.30.216.20+20 04 2006 110
195.34.227.162+01 06 2006 152
85.140.184.5+21 04 2006 111
80.250.160.10+22 04 2006 112
84.47.144.204+22 04 2006 112
84.42.75.74+18 05 2006 138
85.140.231.96+23 04 2006 113
129.62.51.106+24 04 2006 114
212.193.218.3+28 04 2006 118
212.45.29.3+25 04 2006 115
83.69.98.115+26 04 2006 116
213.87.86.63+27 04 2006 117
72.30.97.226+28 04 2006 118
66.249.66.81+28 04 2006 118
65.55.246.89+24 05 2006 144
195.218.128.224+28 04 2006 118
85.140.115.30+28 04 2006 118
82.137.173.43+29 04 2006 119
213.184.238.38+29 04 2006 119
195.5.28.16+30 04 2006 120
193.110.113.113+01 05 2006 121
212.96.212.137+02 05 2006 122
195.54.6.106+02 05 2006 122
195.209.41.246+02 05 2006 122
195.39.210.225+03 05 2006 123
193.232.4.167+04 05 2006 124
62.105.38.194+04 05 2006 124
195.90.180.26+05 05 2006 125
80.82.160.90+05 05 2006 125
81.195.9.127+05 05 2006 125
195.34.231.112+05 05 2006 125
83.237.33.9+05 05 2006 125
72.30.61.91+22 06 2006 173
213.219.239.91+07 05 2006 127
82.153.93.133+07 05 2006 127
212.42.86.10+08 05 2006 128
82.162.121.178+09 05 2006 129
82.211.136.13+09 05 2006 129
83.237.103.94+10 05 2006 130
65.200.66.17+10 05 2006 130
84.42.79.224+10 05 2006 130
195.161.113.20+10 05 2006 130
81.30.216.18+10 05 2006 130
82.209.220.72+10 05 2006 130
195.242.19.24+12 05 2006 132
85.140.86.144+12 05 2006 132
195.19.53.236+13 05 2006 133
213.59.145.218+13 05 2006 133
66.249.65.103+14 05 2006 134
87.245.152.19+21 05 2006 141
82.138.49.130+16 05 2006 136
217.91.35.70+17 05 2006 137
195.218.146.30+17 05 2006 137
193.232.4.132+17 05 2006 137
85.233.134.22+17 05 2006 137
81.26.143.67+18 05 2006 138
82.151.102.192+18 05 2006 138
192.16.204.77+18 05 2006 138
81.195.11.225+18 05 2006 138
82.135.148.145+19 05 2006 139
213.247.151.9+19 05 2006 139
87.253.205.23+19 05 2006 139
82.209.207.159+20 05 2006 140
194.158.199.44+20 05 2006 140
213.183.241.60+20 05 2006 140
83.237.200.57+21 05 2006 141
80.246.75.50+21 05 2006 141
193.125.143.161+21 05 2006 141
87.237.113.17+21 05 2006 141
72.30.111.138+19 06 2006 170
82.179.51.128+22 05 2006 142
194.226.211.1+22 05 2006 142
84.42.79.225+23 05 2006 143
62.33.225.104+23 05 2006 143
87.248.169.223+24 05 2006 144
212.86.244.169+24 05 2006 144
213.221.56.242+25 05 2006 145
147.52.180.115+25 05 2006 145
217.170.219.81+25 05 2006 145
195.162.59.138+26 05 2006 146
81.195.10.121+26 05 2006 146
212.24.44.242+26 05 2006 146
65.40.18.182+27 05 2006 147
128.104.60.144+27 05 2006 147
217.10.38.89+27 05 2006 147
213.135.98.175+28 05 2006 148
85.141.144.70+28 05 2006 148
213.142.200.249+29 05 2006 149
80.196.177.26+29 05 2006 149
66.249.66.35+30 05 2006 150
82.138.41.2+30 05 2006 150
193.124.167.14+30 05 2006 150
213.168.2.23+30 05 2006 150
82.208.104.158+30 05 2006 150
217.172.29.41+30 05 2006 150
193.109.128.36+30 05 2006 150
217.21.208.172+31 05 2006 151
72.30.216.107+01 06 2006 152
195.222.137.6+01 06 2006 152
82.195.2.126+01 06 2006 152
82.208.104.131+02 06 2006 153
217.9.147.70+02 06 2006 153
84.42.75.96+02 06 2006 153
81.22.207.103+03 06 2006 154
213.129.100.130+03 06 2006 154
62.76.114.33+04 06 2006 155
195.131.107.214+04 06 2006 155
82.179.73.10+04 06 2006 155
195.190.104.112+04 06 2006 155
212.192.140.223+05 06 2006 156
80.232.117.146+05 06 2006 156
80.254.111.232+06 06 2006 157
81.195.9.183+08 06 2006 159
195.209.208.34+08 06 2006 159
213.87.86.59+08 06 2006 159
213.24.172.130+08 06 2006 159
80.64.98.62+09 06 2006 160
81.26.147.162+09 06 2006 160
80.64.98.154+09 06 2006 160
83.237.10.23+10 06 2006 161
84.42.79.177+11 06 2006 162
83.237.168.107+13 06 2006 164
193.27.240.252+13 06 2006 164
195.19.250.185+13 06 2006 164
83.167.100.47+14 06 2006 165
82.179.48.67+15 06 2006 166
212.122.21.49+15 06 2006 166
66.249.65.129+16 06 2006 167
83.237.175.127+16 06 2006 167
195.91.195.33+17 06 2006 168
74.34.132.74+17 06 2006 168
80.252.132.117+18 06 2006 169
195.162.58.100+19 06 2006 170
83.167.112.22+19 06 2006 170
83.237.203.241+19 06 2006 170
84.204.112.149+19 06 2006 170
194.149.67.10+20 06 2006 171
83.237.200.126+20 06 2006 171
194.67.65.79+20 06 2006 171
212.176.91.2+20 06 2006 171
66.249.66.244+22 06 2006 173
195.239.237.57+22 06 2006 173
